contextID,citationID,CLEAN_CITATION_CONTEXT,UTILIZE_LABELS,USAGE_LABELS
81884207,79428782,"uctions, thanks to the definition of the tower of extensions. to date, the fastest way for computing the hard part (line 10 of algorithm 3) of the final exponentiation involved a multi-addition chain . the corresponding algorithm hard-part is given in appendix in a way using less temporary variables than in 29 . moreover, as noticed in 17 , f is in g 6(f p 2) and squaring such an element is less",NOTUTILIZE,MENTION
15688385,16798581,"m m 1 f ( x, t) h f ( x, t) (9) bagging 4. numerical example m h m m m m 1 in this section, we apply the proposed dea ensemble algorithm to the actual data for illustration. sohn and shin used individual algorithms such as neural network and decision tree to classify the severity of road accidents occurred in seoul, korea in 1996. input variables used for classification of two levels",NOTUTILIZE,MENTION
17599420,18776620,"y up-to-date value estimates rather than to repeat laborious episodes of value iteration. this simple idea is elaborated in rl algorithms like prioritized sweeping (moore atkeson, 1993) and dyna-q ( ). in fact, animals behaviorally exhibit characteristics of each sort of planning under circumstances to which that method is computationally well suited (daw et al., 2005).srepresentation and timing",NOTUTILIZE,MENTION
8982384,9484757,"p(x) dt 0; (8) and for the expert network (using the chain rule): ffi e ffi a jc gamma z e 0 a jc p(tjx)p(x)dt gamma z x k e 0 y jk y jk a jc p(tjx)p(x)dt 0: (9) in section 6.4 of , the partial derivatives for the gating network occurring in (8) have been calculated in the context of a gradient descent algorithm for the mixture model (3). bishop s outcomes are restated here: e",NOTUTILIZE,MENTION
70468415,69646709,"within the validity interval until the data is refreshed. in recent years, many efforts have been devoted to design and analyze algorithms to maintain the temporal validity of real-time data 1 , 5 . in general, the simpler algorithms maintain higher data freshness and incur lower online scheduling overhead but impose much heavier update workload, while sophisticated ones improve the schedulabil",NOTUTILIZE,MENTION
84467790,81586225,"scanning became worse due to the wider scan range, resulting in unacceptable measurement errors. chan et al. used gas absorption lines as a multi-wavelength reference to suppress these uncertainties , and several fitting algorithms have been proposed to improve the accuracy of peak positioning from fbg profiles 4 8 . in this paper, we used an fpif (fabry-perot itu filter) as a multiwavelength",NOTUTILIZE,MENTION
8828272,9312988,"equivalence relation on states. in this paper, we consider the following minimization algorithms: ffl brzozowski s (possibly nondeterministic) finite automaton minimization algorithm as presented in . this elegant algorithm (section 2) was originally invented by brzozowski, and has since been re-invented without credit to brzozowski. given a (possibly nondeterministic) finite automaton without ff",NOTUTILIZE,MENTION
6331324,6582212,"1, then the operator is not applied at t. it is easy to verify that these inferences correspond to the ones sanctioned by unit resolution in planners based on sat, for example with the encoding in with parallel operations and",NOTUTILIZE,MENTION
73916488,72745425,"odes may be explored in an analogous fashion in order to identify additional object instances.3 experiments 3.1 an application scenario the algorithm has been integrated into a humanoid robot system which is used for studying bi-manual manipulation. in particular, scenes composed of carafes, bottles, jars, and glasses are visually analyzed to autonomously perform a sequence of actions such as pr",NOTUTILIZE,NOTALGO
21455934,22587261,"be obtained by approximating the truncation error of the central difference scheme 11, 19 . we follow the approach of spotz and carey to extend the fourth order compact scheme to transient equations . we use the fourth order compact scheme (10) and the cranknicholson type difference scheme in (6) by considering u (d gammasba)t b and f d t, assuming d gammasba 0. we have, after dropp",UTILIZE,EXTEND
41816471,40212021,content. diaz 7 and dong et al. 1 developed algorithms for identifying queries that are related to breaking news and for blending relevant news results into core search results. yang and leskovec studied temporal patterns associated with online content via a time series clustering approach that uses a similarity metric that is invariant to scaling and shifting. information about time-varying,NOTUTILIZE,MENTION
16718652,17860167,"presented in jain et al. with the cost scaling technique, to achieve an approximation factor of 1.52, which is the best approximation factor known for this problem. the algorithm in jain et al. 21 can be described as follows: the network consists of facilities i f and cities j c. u is a set of unconnected cities. the algorithm introduces the notion of time, so that each event can be associ",NOTUTILIZE,MENTION
3235192,3335139,"planetp uses. we have adopted a vector space ranking model, using the tfxidf algorithm suggested by salton et al. 22 , because it is one of the currently most successful text-based ranking algorithm der this model, a query is comprised of a set of terms. for each document in the collection, tfxidf uses the frequency of each query term in that document and the frequency of 1 we say currently",NOTUTILIZE,MENTION
